beer_style,altbier,american adjunct lager,american amber / red ale,american amber / red lager,american barleywine,american black ale,american blonde ale,american brown ale,american dark wheat ale,american double / imperial ipa,american double / imperial pilsner,american double / imperial stout,american ipa,american malt liquor,american pale ale (apa),american pale lager,american pale wheat ale,american porter,american stout,american strong ale,american wild ale,baltic porter,belgian dark ale,belgian ipa,belgian pale ale,belgian strong dark ale,belgian strong pale ale,berliner weissbier,bière de champagne / bière brut,bière de garde,black & tan,bock,braggot,california common / steam beer,chile beer,cream ale,czech pilsener,doppelbock,dortmunder / export lager,dubbel,dunkelweizen,eisbock,english barleywine,english bitter,english brown ale,english dark mild ale,english india pale ale (ipa),english pale ale,english pale mild ale,english porter,english stout,english strong ale,euro dark lager,euro pale lager,euro strong lager,extra special / strong bitter (esb),faro,flanders oud bruin,flanders red ale,foreign / export stout,fruit / vegetable beer,german pilsener,gose,gueuze,happoshu,hefeweizen,herbed / spiced beer,irish dry stout,irish red ale,japanese rice lager,keller bier / zwickel bier,kristalweizen,kvass,kölsch,lambic - fruit,lambic - unblended,light lager,low alcohol beer,maibock / helles bock,milk / sweet stout,munich dunkel lager,munich helles lager,märzen / oktoberfest,oatmeal stout,old ale,pumpkin ale,quadrupel (quad),rauchbier,roggenbier,russian imperial stout,rye beer,sahti,saison / farmhouse ale,schwarzbier,scotch ale / wee heavy,scottish ale,scottish gruit / ancient herbed ale,smoked beer,tripel,vienna lager,weizenbock,wheatwine,winter warmer,witbier
saison / farmhouse ale,0.9652755352321403,0.9416527726688932,0.9278081700715286,0.9723796695622762,0.9137960575478603,0.9201837969443288,0.9416839566457869,0.9486930575952219,1.0,0.8825447691112103,0.9207649345562262,0.8973530955480156,0.869058609181425,0.9765067594435839,0.8884179107046534,0.9548732735922751,0.9339632185264565,0.9062745836459317,0.9368691188102364,0.8736955595881932,0.8605023155770717,0.9382302253987236,0.968758881183893,0.926143440820665,0.9447115468234026,0.8666122943714804,0.917563523708482,0.9664415044889583,1.0,0.9066565085155996,1.0,0.9311980475261643,1.0,0.9860277904274823,1.0,0.9844834743617332,0.9586622930594507,0.9472818167478232,0.9660410739382557,0.9340045967858083,0.9432457236158348,0.9342485130261594,0.9115040065069955,0.882216669174478,0.9711900439165565,0.9755084851196821,0.9627004342459075,0.9146206016179635,1.0,0.9401564633289587,0.9927025027204185,0.9730103537860174,0.9922768721422813,0.9192674424462801,1.0,0.901321520399596,1.0,0.9732047868711707,0.9413324965470877,0.922269131263529,0.8788565867194893,0.9318216368202988,1.0,0.886590026905673,0.9944423916478048,0.8907385589521247,0.9545797481905394,0.9369397540091416,0.9465550527338658,0.9813610587861983,0.9979840435665347,0.9924348289013312,1.0,0.9702819963816538,0.9383680812229993,0.951705564790348,0.9500184936053655,0.9746256447429397,0.9389813073447444,0.9393521097651351,0.9744424133774652,0.9459102223443898,0.924400594864103,0.9328417205081585,0.9441894204537618,0.9440970730967787,0.9213832546002827,0.9875691852594768,1.0,0.9072814745782418,0.924675321292578,0.9026958580212142,0.0,0.9315806183013667,0.9203837405356634,0.969009846109597,0.9731325600718446,0.9709183677084573,0.8902059362253208,0.9542039399711296,0.9500166405382959,0.9284834057015625,0.9140896283262472,0.8996583965473095
schwarzbier,0.9430760618973966,0.9702750999841604,0.9709140338090958,1.0,0.9803209907690813,0.980897403526649,0.9849200266710236,0.9728654092955535,1.0,0.9381724883758502,0.9908893378585201,0.956215236770016,0.9158922331276821,0.9638363174969435,0.9305607069893492,0.9778915918541293,0.9367960691664808,0.9571966410838642,0.9754486634996636,0.9515227645058243,0.9766270069202131,0.9516443396614429,1.0,0.9493102154577506,0.9407659331421301,0.9499847521299722,0.9768518124827233,0.9833361737326508,0.9570747692263025,0.9734974163045317,1.0,0.9711111156570628,1.0,1.0,1.0,0.9827006644935244,0.9665181951663564,0.9562583640134241,0.9885781753342919,0.9764020692588871,0.9868393531573596,0.9655935762833908,0.9523367062090147,0.9659077212035871,0.9760470163407461,0.9627286915900539,0.9660641030227648,0.958835188764162,1.0,0.9686343611245156,0.9922158639490806,0.9739592734795999,0.9577921939043004,0.9819203420922199,1.0,0.9889095003597606,1.0,0.9877505410504546,0.9971161388273652,0.9611559423293776,0.9296326433557005,0.9850964051313251,1.0,0.9895352251364229,0.9555383395082666,0.9726719020856547,0.9485932159611329,0.9784797048353535,0.957636652884873,1.0,0.9892480404242643,0.9769438288911569,1.0,0.9748794277655966,0.9762566305437052,1.0,0.9799220955724715,0.9639113838698322,1.0,0.9871533144948381,0.9623973622394479,0.9251292455103703,0.9378417580006863,0.9805342091444476,0.9839385749180821,0.9591950616063964,0.9840985247950356,0.9898973162513046,1.0,0.9417968096351927,1.0,1.0,0.9315806183013667,0.0,0.9498844582941093,0.9890818647080578,1.0,0.9713917799267561,0.9852684580338437,0.9936558438043049,0.9924694159369801,0.9815064899370999,0.9891916502220746,0.9562443897508256
scotch ale / wee heavy,0.9833890434228714,0.9685076380702179,0.9132975192157797,0.9848454812772092,0.9232885268838217,0.9716898838845418,0.9461978767666314,0.9414172826463698,1.0,0.8791486435721672,0.9666616449559718,0.9467190575737364,0.9098877962414756,0.9652704562484032,0.9237095710222752,0.9784877971428115,0.9358215332840348,0.9547727174740291,0.9428206331940148,0.9589506305171829,0.9512077369293054,0.9917255316237554,0.9787288494989604,0.9677840107131173,0.9742625140604397,0.9426239520810742,0.9398305568436074,1.0,1.0,0.9657337127653647,1.0,0.986842208382594,0.950208188513124,0.979321170917728,0.9908859198259541,1.0,0.9834088990592107,0.9700118438778942,0.9818886087510941,0.9393421013586688,0.9806436065227594,0.9471909681423302,0.9379271041949656,0.9877137406611648,0.9066616610604575,1.0,0.9121696228067723,0.9387723225077373,1.0,0.9718527287709582,0.9387984444115489,1.0,0.973389995403891,0.9353070337950258,0.9983626288403498,0.9366218296163831,0.9677723515229872,1.0,0.9748491097144381,0.9923007055926023,0.9650073586667546,0.9528275650138497,1.0,0.9850655675699964,0.9490818227383337,0.9645693759225286,0.9637091400097008,0.9573445468514937,0.9277070854523354,0.9599006632842705,1.0,1.0,1.0,0.97502517822377,0.9628134498629506,1.0,0.9750200522614996,1.0,0.9372340399327088,0.9570758804166591,0.9639760447145853,0.9850068499488598,0.9623850427280933,0.9717761155008726,0.9454930220053349,0.9789222827536973,0.9710252175369972,0.9864834185003838,0.9620193520336799,0.922121116788426,0.9870489392054025,0.9821105783841786,0.9203837405356634,0.9498844582941093,0.0,0.9624447592039638,0.9862789054208414,0.9587355538292688,0.9370960604696135,0.9618565175609481,0.9595494633119312,0.9670095534748125,0.980106965134572,0.940457789458224
scottish ale,0.9607441344949207,0.9527554191448325,0.9413919459642819,0.9886591238077099,0.961532748922782,0.992776132171618,0.9508857860255289,0.9244771311243907,0.980077483889168,0.9471025802182754,0.9724375817786199,0.9584285993197001,0.9298293308031325,0.9929887884343632,0.9266131729336451,0.9746396641430934,0.9150517185622138,0.9098680243257427,0.9826498300143851,0.933789481939053,0.9476935416979452,0.9871733122230136,0.9722328193969806,0.9649517786802357,0.945574731554911,0.9594630304848224,0.9167396023224951,0.9817953238590834,0.959713458099237,0.962717198019816,0.9698613169713971,0.9579981466308619,0.9659756356190126,0.9462691469916826,1.0,0.9834506501921948,0.9650225183932415,0.9691356831311705,0.9465230127887522,0.9755768849962194,0.9868726543029568,0.9635686760371074,0.979190572554211,0.9341023086428001,0.9689326516284341,0.9828757482792029,0.9657706192338809,0.8990875642469227,1.0,0.9467936905927347,0.9872441352690876,1.0,0.9760002531209956,0.9826915142913011,0.9837556801013226,0.9456196061206406,1.0,0.9620839745775888,0.9669195143222598,0.9791678596382317,0.9497476043053934,0.9236414560712771,1.0,0.9907397409382283,0.9870472304587039,0.9861247485754648,0.9591492226840417,0.9762673992122799,0.9623144107654218,0.9485571695822648,1.0,1.0,1.0,0.9694202226480126,0.9261380852294067,1.0,0.9538364337753376,1.0,0.9827435847411482,0.9413555184780732,0.9468532267443655,0.9757148275762323,0.9252897477200067,0.9882018899139491,0.9034774505207575,0.9486339420355444,0.9729822282235651,0.9962750644443036,1.0,0.9806536701519015,0.9260529610557469,1.0,0.969009846109597,0.9890818647080578,0.9624447592039638,0.0,0.9979581002597652,0.9410324978543684,0.9462009938500254,0.9778215049385025,0.9270684188773799,0.9363588337151505,0.9333283109580892,0.9272979800878367
scottish gruit / ancient herbed ale,0.9759728782548585,0.9907621246789222,0.9738091842445421,0.9993323084563107,0.9978640823439742,1.0,1.0,0.9995771094587944,1.0,0.9894805065040781,1.0,0.9721421979254424,0.9853755744000497,1.0,0.9651140477661316,0.9708169928080653,1.0,0.9812494434739413,0.9840115020543693,1.0,0.9968111365304906,1.0,0.9990463745219459,1.0,0.9937112350394023,0.9620490681349013,0.9928760773530885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9526362859581649,0.9515460849608026,0.9812329223861589,1.0,0.984901993076916,0.9567193060213663,0.9463778492001255,0.9755965981956282,1.0,0.983995522250023,1.0,0.9982218407765897,0.9842638565024804,1.0,0.9993016698478132,0.9014314236802782,1.0,1.0,0.981684943545076,1.0,0.9836583290107986,1.0,0.9990808186774511,0.9853929536569823,0.9942763912273553,1.0,0.9768817374807426,1.0,0.9575958918266904,1.0,0.9891079691014553,0.9921529157827094,1.0,1.0,1.0,1.0,1.0,1.0,0.9878820742705927,0.9850164692010462,1.0,0.9962450485601431,1.0,1.0,1.0,0.9936512954969297,0.9859255629352468,1.0,0.9951377223931528,1.0,1.0,1.0,0.9846486677888985,1.0,0.9937219875335432,1.0,1.0,0.9731325600718446,1.0,0.9862789054208414,0.9979581002597652,0.0,1.0,0.9663158721441005,0.9714366328842711,0.9702483318805333,1.0,0.9953075391444195,0.9808207785975314
smoked beer,1.0,0.977709509883761,0.9666738859618782,0.949467615973985,1.0,1.0,0.955630376410733,0.9962098988498754,1.0,0.9411441776839983,0.9858604705226917,0.9670571789975139,0.9679826882683672,1.0,0.9331921404108241,0.9736423605233769,0.9321462345728422,0.9822936445624781,0.9854051571088469,0.9834328339140804,0.9460159868709344,1.0,1.0,0.971628286151997,0.9859094416949642,0.9760389334442146,0.944429267370988,0.9775863885801133,1.0,0.9876605874227041,1.0,0.9479152515555829,1.0,0.9473779231796775,1.0,1.0,0.9740649158304742,0.9403002779141371,0.9385484856464525,0.9824593077265592,0.9884554298360919,0.9127833553516536,0.9715326852757882,1.0,1.0,0.9212886697406925,0.9779643188420537,0.9023961213641412,1.0,1.0,1.0,1.0,1.0,0.9812815625798847,1.0,0.975589985281395,1.0,1.0,0.975756714471174,1.0,0.9088529454326097,0.9375127989927774,1.0,1.0,0.9667761251442241,0.981696549632822,0.9609286301731786,0.981224355634819,0.9755797227535046,0.9507383144810362,1.0,1.0,1.0,0.9678206447407562,1.0,1.0,0.9507665255282735,1.0,0.9457546079543127,0.9549501830666899,0.9802432522472729,1.0,0.9785013941605764,0.9058510220540557,0.9745605362142196,0.9806656819952305,1.0,1.0,1.0,0.9793691826873557,1.0,1.0,0.9709183677084573,0.9713917799267561,0.9587355538292688,0.9410324978543684,1.0,0.0,1.0,0.9872002279540092,0.9734114240394716,1.0,0.9506755701328109,0.9452494496703675
tripel,0.9348683581172867,0.9399433247604101,0.9354540249021626,0.9725970454663596,0.9228968705806873,0.9532981004611975,0.9562675740447889,0.966123671416923,0.96731318250701,0.9188008883878295,0.9099268269511067,0.9275367080744942,0.9358732846476616,0.9921568575665919,0.9196416139316319,0.9368649165584468,0.9530940050350291,0.9236021378468001,0.9766418193162616,0.9391244289907078,0.9711105060019476,0.983286672817639,0.9298413930344189,0.9697854729612191,0.9385022583306315,0.9123688320128421,0.9395998311215504,0.9904964302186181,0.9885830694965001,0.9367134832367285,0.9828360736410907,0.9615731532112843,0.9834220582989239,0.9724603373337578,0.9818739874417053,0.9462915860005405,0.9572816355018989,0.9521646346876698,0.9542717438289222,0.9637394441561145,0.9311567198441261,0.9951095003731616,0.9357737300222854,0.9565709287932097,0.941142904492086,0.9566610859437541,0.9671148364122073,0.9359634975107852,0.9945647216389952,0.9683674059219545,0.9952054681033226,0.9824754391905355,0.9655457210309509,0.9418294838217058,0.9241023412175591,0.940206210564303,1.0,0.9499801980606809,0.9792767944934452,0.9700931689335998,0.9074177931673535,0.9259172351041495,1.0,0.9664826999370054,1.0,0.954745766602033,0.8982870578544826,0.9468003533732344,0.9572569795575514,1.0,0.9554083510972906,1.0,0.943073696338207,0.9516171998838359,0.9822589210166907,0.9524050778286869,0.9684173252130652,0.9950603803538893,0.9757344442977004,0.9597769058322764,0.9548846346380385,0.9667206902713575,0.9596309173407057,0.9689582075186948,0.9460055725884643,0.9667428811959724,0.9200562094065345,0.9611086901951019,0.9911481694626737,0.9102968327562508,0.9489597800998322,1.0,0.8902059362253208,0.9852684580338437,0.9370960604696135,0.9462009938500254,0.9663158721441005,1.0,0.0,0.9244531431512374,0.9459631057042394,0.9740146827118952,0.9373108498205501,0.9165565845720445
vienna lager,0.9412805570935139,0.9267356481249169,0.9395301829159017,0.9340497348201046,0.9480423629102247,0.9833264251532817,0.9348608057267921,0.956291797188935,0.9840749382175902,0.9219398711172085,0.9990360992575424,0.9618816352305676,0.9202410588456881,1.0,0.9421093494388844,0.9270906910078044,0.9411427890445997,0.9623893089204046,0.9692473168715999,0.9756091657350187,0.9620081253988545,0.9795452412044353,0.983977483563314,0.9588437717975923,0.9514382369314609,0.9445227596129787,0.9535531185204048,0.9770807472163874,0.9718223362425636,0.9118858057503533,0.9568819515512235,0.9315231685358595,1.0,0.9996797070947814,0.979129821015754,0.9329606975763639,0.9597571862732869,0.9754044447782273,0.9764358122891268,0.9402974024672474,0.992129992889648,1.0,0.9826052838343345,0.8791112945201863,0.9426972786957725,0.9295738542003318,0.9580527849405679,0.9439164769166534,1.0,0.9562674455095315,0.9638665091621936,0.951747695486542,0.9832138285910471,0.9721069034812365,0.9495820838425895,0.9533472741677029,1.0,0.9957880554918349,1.0,0.9606592487051768,0.9771286851029319,0.9131626917415328,1.0,1.0,1.0,0.9453528259533404,0.9702170013971514,0.9514019876180605,0.9246702491654435,1.0,0.9852118669816958,0.9762165871126551,1.0,0.9683286414606781,0.9823334323529924,0.9521741094156305,0.9655875359789156,0.9937955117388111,0.9495384865185148,0.9779135034924954,0.9151497040229196,0.9904454835984601,0.9452590786360546,0.9944986892513326,0.9445667535097781,0.9451528290805832,0.9743882321750065,0.9511499482886812,0.9802338074251911,0.9742689804712379,0.959980688085544,1.0,0.9542039399711296,0.9936558438043049,0.9618565175609481,0.9778215049385025,0.9714366328842711,0.9872002279540092,0.9244531431512374,0.0,0.9720347857782039,0.968403991055218,0.9442536568223483,0.9624592018156821
weizenbock,0.9716841179558007,0.9441487580415454,0.9589445446118763,0.9978209691948317,0.9565841656595927,0.9961136260780812,0.9420092881771293,0.9758479769720145,1.0,0.9358558468892044,0.9891876793358001,0.9338026986234016,0.9436005183135033,0.9842834715665926,0.9429121578939843,0.9760055285979516,0.9619155100915916,0.9721290559823089,0.9623152180527866,0.9547909705959493,0.9790704695627549,0.9919492543685867,0.992219538674282,0.9414365835326577,0.9863176215573148,0.917005070447607,0.9676019080533633,0.9897979718800676,0.9838736710853471,0.9595608834061278,1.0,0.9857755167171833,1.0,0.9794696727272539,0.9939193214340808,0.9979390285245772,0.9884696318373699,0.9852553748311443,0.9874130710323201,0.9545595423029888,0.9836051654067003,0.9659727177934219,0.9518360284794946,0.9440720440520166,0.9865210117659295,1.0,0.9835042236110405,0.980191502936758,1.0,0.9863258752202997,0.9785545719674192,0.9468572983654748,0.9949563901061274,0.9571373847659579,0.9696552308662053,0.9809530287975268,1.0,0.9855010873776715,0.9788131016453173,0.9941627612563934,0.9733868171293716,0.9391803802351627,1.0,0.9827016196983739,1.0,0.946063183711339,0.9732267580440322,0.988783203507192,0.9839938176531556,0.9769368617852611,0.9960504223156373,0.9647110300154662,1.0,0.9380427142688585,0.9914211948616884,0.9574226014077202,0.9571096230311312,1.0,0.973251487453416,0.9666296094935103,0.9870505111830318,0.977033832299235,0.953308975651164,0.9706144729144813,0.9569911392492082,1.0,0.9830913263339905,0.9860834666910157,1.0,0.943656689388118,0.9932495212527827,1.0,0.9500166405382959,0.9924694159369801,0.9595494633119312,0.9270684188773799,0.9702483318805333,0.9734114240394716,0.9459631057042394,0.9720347857782039,0.0,0.980893773734359,0.9822754829733478,0.9826133478308272
wheatwine,0.9732547024679611,0.983389078585753,0.9653798991694789,1.0,0.9443256360336602,0.9955262001448197,0.958020097653198,0.9819945037466001,0.959199154801411,0.9042820643573453,0.9340132403491563,0.9688937550753588,0.9638927114110486,0.9931077776043301,0.9823261967146297,0.9807359564358773,0.9058449060844138,0.9437271156471781,0.9758995323711379,0.9263709090575195,0.9259904660482251,0.9947042189140775,0.9880580278852675,0.9917027341998377,0.9396231915970977,0.991834220157994,0.9788537378375579,0.947804151012984,0.9191442259840823,0.9896552234610186,1.0,0.9329424590399434,1.0,1.0,1.0,0.9367336643460874,1.0,0.9917309675097334,1.0,0.9831939634059449,1.0,0.9820934809504535,1.0,0.9908260495205754,0.9773720054912973,1.0,0.962392892420325,0.9617142302889634,1.0,0.983676030538625,1.0,0.9714515602534831,0.9518321002862928,1.0,1.0,0.9965893008007821,0.9656230540565992,1.0,0.9869923728808746,1.0,0.9730616514071911,0.958248515244861,1.0,0.9955748816052585,1.0,0.9696893982766948,1.0,0.9877026506962132,1.0,1.0,1.0,1.0,1.0,1.0,0.942722142504135,1.0,0.9979101264283218,1.0,0.9867359460716211,0.9803401411552212,0.9721739625672897,0.9725833260825106,0.9592327665288198,0.9824098802329254,0.9969532519537134,0.9921569487839935,0.9429043623354152,0.8931998722490284,0.9594863806782299,0.9726148315543113,0.9746729008747745,1.0,0.9284834057015625,0.9815064899370999,0.9670095534748125,0.9363588337151505,1.0,1.0,0.9740146827118952,0.968403991055218,0.980893773734359,0.0,0.9379731164236008,0.9466276081377083
winter warmer,0.9596570670636266,0.972526767447688,0.913927857038984,0.9772885611678654,0.9534615259483663,0.9840629744502518,0.9776392239525786,0.9408110506778038,0.9418620292878496,0.922431349332731,0.9774788257050007,0.93016132530168,0.9158486886857435,0.9963555362760866,0.9036210955643839,0.96947226129835,0.9224366996736806,0.9118476355043817,0.962563077595655,0.9415376092810606,0.962539748666204,0.9748464389097206,0.9716393936746339,0.9714278801124239,0.9087271962560187,0.9364405945903952,0.8979301762085975,0.9930273486256851,0.9680371904852729,0.9563927268858223,1.0,0.9421319760284484,1.0,0.9719367927650062,0.9515146794299151,0.9609117341229333,0.9594716362425465,0.9325594548661976,0.9827947410979142,0.9623017582809916,0.9948283827815061,0.9435206643606772,0.9769314651642711,0.9568152109993365,0.9315313958955017,0.9674681865033149,0.9615136164900592,0.918853988910206,1.0,0.9815682393654188,0.9721516316340283,0.9466084659805684,0.9632310145451066,0.9817243633204716,0.9834085149566966,0.8966170275027607,1.0,0.9617292571114165,0.9514908544116407,0.9664881674249006,0.9314777364142036,0.93295686965622,1.0,0.9183248086788006,1.0,0.9638956878652788,0.9543866726096917,0.9612309197756799,0.9732588939225548,0.9592797641570597,1.0,1.0,1.0,0.9408368985753681,0.969071368626498,1.0,0.9925552394864037,0.9924497130844978,0.9637183169338187,0.9606632711802836,0.9483725286822058,0.9718046206956741,0.9356040926449337,0.9477320269609896,0.9599214255689178,0.9795111683088192,0.9590274589052532,0.9824039889099051,1.0,0.956279520795299,0.9705878888442843,1.0,0.9140896283262472,0.9891916502220746,0.980106965134572,0.9333283109580892,0.9953075391444195,0.9506755701328109,0.9373108498205501,0.9442536568223483,0.9822754829733478,0.9379731164236008,0.0,0.9137291609741598
witbier,0.9902647193875888,0.944287013580599,0.9247490186892788,0.979507014233571,0.9466319045078772,0.9185769069464066,0.9099600886678451,0.9400502180012328,0.9750494868509103,0.9192551095467539,0.8938554418094306,0.9109530660529334,0.9088697063719477,0.9761667137801016,0.9307518530811647,0.9593710310343533,0.9662987800028341,0.9117301804180883,0.9474321015278137,0.9448143705706981,0.9228640234953595,0.9807233720725688,0.9956531255835445,0.9776505024930648,0.9269021183096253,0.9708413297394664,0.9348741897230738,0.935022482834464,0.9915910061440497,0.9580774813617037,0.9738358440405608,0.9727528272031927,1.0,0.9564135785193344,0.9830138953293722,0.9755317640116821,0.9694469223921908,0.935841062795137,0.9574719027265496,0.9472374897865626,0.9807412529137689,0.9641511771774094,0.964616011421693,0.9573044681911196,0.9632099270528165,0.9682598763770738,0.9572519686006294,0.9109871571298997,1.0,0.975489579212897,0.9688484391526722,0.9916867009119364,0.9855978093609343,0.964116174329718,0.9809274788490945,0.9747267388954639,1.0,0.9698329436004428,0.917437403978836,0.981737205662684,0.9115577740040472,0.900355827632919,1.0,0.9476508907372893,1.0,0.929043695174453,0.9475387078691634,0.9441366294934638,0.9731724656279818,0.9914098867858949,0.9589573541976338,0.9889592454667178,1.0,0.9754503663261302,0.9420058859080424,0.997621238678377,0.9509339870381207,0.9722261376332784,0.9351653556066584,0.9619592379106345,0.9826365663562106,0.9432109742794492,0.9453290374522387,0.9528819697326623,0.9883553381644367,0.953560807559175,0.9804195147997894,0.97123234031066,0.9941012216858031,0.9516375686641545,0.9695142553543401,1.0,0.8996583965473095,0.9562443897508256,0.940457789458224,0.9272979800878367,0.9808207785975314,0.9452494496703675,0.9165565845720445,0.9624592018156821,0.9826133478308272,0.9466276081377083,0.9137291609741598,0.0
